search_type,username,retweet_count,created_at,favourite_count,hashtags,tweet_id,text,location,to,mined_at,quote_username
username,TCS,9,07/07/2020 07:12:43,40,#5G #CatalystCountdown #Telecommunications #AI,1280399330025734146,Join us at @tmforumorg's Catalyst Digital Showcase event as we demonstrate our AI driven business assurance for #5G proof-of-concept Catalyst. Register here: https://on.tcs.com/3gxeFhH #CatalystCountdown #Telecommunications #AI,,,24/08/2020 21:33:13,@tmforumorg
username,TCS,6,07/07/2020 06:33:18,37,#CSPs #webinar #business4dot0,1280389408412188672,"How can #CSPs future-proof their business and help customers build a resilient business model? Join us for an exclusive #webinar for Communications &amp; Media industry in Middle East &amp; Africa, and connect with industry experts: https://on.tcs.com/2YXsyA1 | #business4dot0",,,24/08/2020 21:33:13,
username,TCS,8,06/07/2020 13:14:01,54,#TCS #financialinclusion,1280127865053261826,"With unified access & verification across multiple payment options, the #TCS Merchant Pay solution simplifies transactions for retailers &amp; consumers accustomed to cash transactions. Smart solutions for #financialinclusion More on Financial Inclusion: http://on.tcs.com/fin-incl-perspective-ext",,,24/08/2020 21:33:13,
username,TCS,4,03/07/2020 10:30:06,32,#supplychains #pandemic #PoV,1278999452343304193,Businesses across the world have been forced to modify #supplychains to cope with the disruption caused by the #pandemic. We believe a holistic approach is key to withstand shocks and to respond to future crises. Here's our #PoV: https://on.tcs.com/2VDayZy,,,24/08/2020 21:33:13,
username,TCS,4,03/07/2020 06:22:49,63,#remoteworking #SBWS #Business4dot0,1278937219126816768,"By leveraging Secure Borderless Workspaces™ (SBWS™)- our transformative operating model, TCS re-imagined #remoteworking for Nine Entertainment's publishing &amp; real estate businesses. Know more: https://on.tcs.com/2VHmAB6 #SBWS™ | #Business4dot0",,,24/08/2020 21:33:13,
username,TCS,6,01/07/2020 16:04:30,84,#TCSInnovation #supplychain,1278358828782764034,"Thank you for joining our third virtual #TCSInnovation Forum! Today, we discussed building #supplychain resilience. Stay tuned for our 4th edition centring on ‘Operating Remotely &amp; Autonomously’. Details out soon!",,,24/08/2020 21:33:13,
username,TCS,2,01/07/2020 15:49:23,26,#TCSInnovation #supplychains #newbeginning,1278355025769578499,"In our keynote executive panel at #TCSInnovation forum, Michael Bailey from @marksandspencer, Rogerio Branco from @eatoncorp, Kathy Fulton from ALAN &amp; Steve Laurent from @GEHealthcare offered insights on building resilient #supplychains, &amp; the #newbeginning of ecosystem thinking.",,,24/08/2020 21:33:13,@marksandspencer @eatoncorp @GEHealthcare
username,TCS,2,01/07/2020 15:24:28,34,#TCSInnovation,1278348754240761856,"""We're in a time where people are willing to be innovative and creative. I think some of it will stick, while some of it won't, but it's time to seize the opportunity,"" said Kathy Fulton, Executive Director, American Logistics Aid Network, at the #TCSInnovation Forum.",,,24/08/2020 21:33:13,
username,TCS,2,01/07/2020 15:10:11,28,#TCSInnovation #supplychain #latency,1278345161555116032,"While speaking at the #TCSInnovation Forum, TCS leaders discussed how Digital Twins can harness an organization’s #supplychain network data and leverage powerful digital technologies to design resiliency &amp; contingencies, while minimizing #latency and vulnerability.",,,24/08/2020 21:33:13,
username,TCS,2,01/07/2020 14:52:08,28,#TCSInnovation #innovation,1278340617928445952,"At the #TCSInnovation Forum, Michael McQuade, Vice President of Research, @CarnegieMellon, speaks about TCS Pace Port Pittsburgh - a new co-innovation research hub designed to help clients establish their competitive differentiation &amp; set the pace of #innovation.",,,24/08/2020 21:33:13,@CarnegieMellon
username,TCS,1,01/07/2020 14:45:05,19,#TCSInnovation #digitaltwin #supplychains,1278338845856067589,"At the ongoing #TCSInnovation Forum, Mark Newberry, Partner at Global Supply Chain Consulting Practice at TCS C&amp;SI, shares his thoughts on leveraging #digitaltwin technology to supercharge an enterprise’s efforts towards enabling resilient and future-proof #supplychains.",,,24/08/2020 21:33:13,
username,TCS,5,01/07/2020 14:29:24,36,#TCSInnovation #SupplyChain #COVID19,1278334895819862022,"At the #TCSInnovation Forum: Matthew Lekstutis, Global Managing Partner, Supply Chain Consulting at TCS, discusses how Digital Twins &amp; Control Towers can help #SupplyChain managers during an unprecedented crisis llike #COVID19.",,,24/08/2020 21:33:13,
username,TCS,4,01/07/2020 14:16:18,49,#TCSInnovation #innovation #supplychains,1278331600694984704,"At #TCSInnovation Forum: Susheel Vasudevan, President, Manufacturing &amp; Utilities at TCS discusses the role of technology &amp; #innovation to develop next #supplychains that'll build visibility into not only their network of partners, but also to service components &amp; end-consumer.",,,24/08/2020 21:33:13,
username,TCS,2,01/07/2020 14:06:52,34,#TCSInnovation #TCSInnovation #newbeginning #supplychains,1278329225620058113,Our 3rd fully digital #TCSInnovation Forum is now streaming live! TV &amp; radio presenter Spencer Kelly opens the forum and welcomes global leaders &amp; keynote speakers. Follow #TCSInnovation to get latest updates about the event. #newbeginning | #supplychains,,,24/08/2020 21:33:13,
username,TCS,2,01/07/2020 13:18:46,28,#supplychains #TCSInnovationForum #NewBeginning,1278317120544071681,"How can organizations transform from #supplychains to supply networks? Susheel Vasudevan, President, Manufacturing and Utilities, @TCS, will discuss this &amp; more at the 3rd virtual #TCSInnovationForum. Know more: https://on.tcs.com/3eMDBl4 | #NewBeginning",,,24/08/2020 21:33:13,@TCS
username,TCS,5,01/07/2020 07:14:08,23,#TCSInnovation #SupplyChain,1278225359692070917,"At the 3rd edition of the #TCSInnovation Forum, set to go live today, global leaders from @marksandspencer, @eatoncorp, @ALANaid, @gehealthcare &amp; @CarnegieMellon will join us in an executive panel discussion on building #SupplyChain resilience. Know more: https://on.tcs.com/3eMDBl4",,,24/08/2020 21:33:13,@marksandspencer @eatoncorp @ALANaid @GEHealthcare @CarnegieMellon
username,TCS,10,30/06/2020 06:48:00,56,#TCSInnovation #SupplyChain #NewBeginning,1277856392762671104,"We are excited to announce that the 3rd edition of the fully digital #TCSInnovation Forum will go live tomorrow! Curated by TCS Pace Port Pittsburgh, this edition of the forum will center on Building #SupplyChain Resilience. Know more: https://on.tcs.com/3i3PyF0 | #NewBeginning",,,24/08/2020 21:33:13,
username,TCS,7,29/06/2020 13:44:48,34,#digital #IoT #automation #virtualinteractions #Utilities #DigitalUtilities #Business4dot0 #Covid19,1277598898492596224,"An adaptive core brought about by investments in #digital systems such as #IoT, #automation &amp; #virtualinteractions will help firms in the #Utilities sector extend resilience &amp; adaptability. Know more: https://on.tcs.com/2YEw1TP #DigitalUtilities #Business4dot0 #Covid19",,,24/08/2020 21:33:13,
username,TCS,6,29/06/2020 10:34:11,50,#Robotics #Research #innovation,1277550925549236225,"Rajesh Sinha, Chief Scientist & Head - Smart Machines Research Program, discusses the role of TCS #Robotics lab in constantly innovating for impactful solutions. More on our #Research &amp; #innovation: https://www.tcs.com/research-and-innovation",,,24/08/2020 21:33:13,
username,TCS,6,27/06/2020 10:30:01,32,#CPG #PoV,1276825103364509696,"With its multiple segments, the #CPG &amp; Distribution industry needs a customised growth strategy for each of its distinct segments &amp; their attributes. Here's our #PoV on how the sector can address short-term needs while preparing for long-term success: https://on.tcs.com/2NvsmkK",,,24/08/2020 21:33:13,
username,TCS,15,26/06/2020 08:19:01,59,#AI #MachineLearning #DeepLearning,1276429748164386816,"One breakthrough of #AI is Deep Learning - a branch of #MachineLearning that can create predictive models. Read about AI #DeepLearning in this executive viewpoint from @TCS, a business viewpoint from @IntelIndia &amp; an Analyst Report: https://on.tcs.com/3g0Iy9U",,,24/08/2020 21:33:13,@TCS @IntelIndia
username,TCS,8,25/06/2020 14:22:17,47,#COVID19 #Technology #PoV #DigitalTransformation,1276158778782728197,"As companies across verticals start seeking recovery in a post #COVID19 world, the #Technology and Services sector will drive transformation to help organisations attain stability and growth. Read our #PoV paper here: https://on.tcs.com/2Yx4XWF #DigitalTransformation",,,24/08/2020 21:33:13,
username,TCS,11,25/06/2020 06:45:58,49,#RemoteWorking #SBWS,1276043943759671296,"TCS keeps the wheels turning at @JLR_News Here's how we enabled the iconic carmaker to set up #RemoteWorking capabilities for its staff, while also ensuring that consumer functions &amp; longer-term IT goals for the brand remained unaffected. Read more: https://on.tcs.com/2Ntgik2 #SBWS",,,24/08/2020 21:33:13,@JLR_News
username,TCS,0,24/06/2020 10:29:46,0,,1275737877796646917,Hi Aaneya. Please get in touch with your local HR SPOC for assistance on this subject.,,AaneyaSharma,24/08/2020 21:33:13,
username,TCS,2,24/06/2020 05:27:06,37,#TheReboundRally,1275661708627980289,"Join Lee Moreau, President at Other Tomorrows and Visiting Lecturer at @MIT, as he discusses new opportunities emerging from the current crisis with prominent leaders from the Travel,Transportation &amp; Hospitality industry at #TheReboundRally webinar today, 10:30 AM to 12:30 PM EST",,,24/08/2020 21:33:13,@MIT
username,TCS,3,23/06/2020 11:23:32,32,#research #GeneGlobe,1275389018759327751,"Smart solutions to drive efficient #research. We worked with @Qiagen to transform their research platform, #GeneGlobe – Design &amp; Analysis Hub. With an intuitive interface, the platform helps researchers find the right product in just three steps. More: https://on.tcs.com/2BtWuun",,,24/08/2020 21:33:13,@QIAGEN
username,TCS,6,23/06/2020 05:42:52,54,#Workforce #NewBeginning #WFH,1275303288431235074,"What are the prerequisites for organizations to follow, to empower permanently remote #Workforce? Our leader @kramanuj shares key requirements to make at-home workers productive &amp; secure: https://on.tcs.com/3dxpXRv #NewBeginning | #WFH ",,,24/08/2020 21:33:13,@kramanuj
username,TCS,7,22/06/2020 05:23:34,56,#Telecommunications #CSPs #business4dot0 #WhitePaper,1274936043901382657,"The pandemic’s impact on #Telecommunications industry has been multi-faceted. Given the big shift in consumption demands, #CSPs are now leveraging #business4dot0 to bring operational adaptability &amp; scale agility. Learn more in our new #WhitePaper: https://on.tcs.com/315Fbue ",,,24/08/2020 21:33:13,
username,TCS,0,20/06/2020 12:25:23,0,,1274317422132989953,"Hi Sukriti, let's connect via DM to discuss your query further. DM Link:",,ChettriSukriti,24/08/2020 21:33:13,
username,TCS,0,20/06/2020 12:09:22,0,,1274313390110814208,"Hi Manish, we understand your concern. Please share via DM your full name, EP reference ID, email Id, so that we can share it with the concerned team. DM Link: https://twitter.com/messages/compose?recipient_id=189297733",,Manishnilesh52,24/08/2020 21:33:13,
username,TCS,0,19/06/2020 11:26:06,0,,1273940113286819841,"Hi Yogesh, to know about current career opportunities at TCS, you can log ontohttps://careers.tcs.com//",,YogeshP52629299,24/08/2020 21:33:13,
username,TCS,5,19/06/2020 07:58:47,26,#COVID19 #Travel #Transportation #Hospitality #TTH #TheReboundRally,1273887942885302277,"As businesses take steps to address the impact of #COVID19, we're doing a deep-dive into one of the hardest hit sectors - #Travel, #Transportation &amp; #Hospitality. Join us in our #TTH webinar, #TheReboundRally, on June 24, 10:30 AM to 12:00 PM EST. More: https://www.tcs.com/the-rebound-rally",,,24/08/2020 21:33:13,
username,TCS,6,19/06/2020 07:53:23,39,#Energy #Resources #COVID19 #Business4dot0 #sustainability,1273886583398121473,"Can the #Energy &amp; #Resources industry overcome existing &amp; new challenges in a post #COVID19 world? We discuss how purpose, resilience &amp; adaptability will be key, to help organisations steer through turbulent times. More: https://on.tcs.com/30XsuBO #Business4dot0 #sustainability",,,24/08/2020 21:33:13,
username,TCS,0,18/06/2020 11:43:16,1,,1273582048230305792,"Hi Muzammil, to know about current career opportunities at TCS, you can log onto",,MUZAMMILbs05,24/08/2020 21:33:13,
username,TCS,5,17/06/2020 17:56:56,51,#TCSInnovation,1273313695007797248,"And, that’s a wrap! Thank you for joining the 2nd edition of #TCSInnovation Forum: A New Beginning - Safeguarding our Workforce. Today, we learned how orgs can make workplaces resilient &amp; safe. Stay tuned for the 3rd edition - Building supply chain resilience. Details out soon!",,,24/08/2020 21:33:13,
username,TCS,5,17/06/2020 17:33:23,31,#workplaces #TCSInnovation #NewBeginning #SBWS,1273307766354919424,"How will #workplaces be more agile, resilient and safe? This was the running theme at #TCSInnovation executive panel, where leaders from @manpowerGlobal, @MelbourneWater, @MaastrichtU &amp; @TCS discussed workplace safety &amp; #NewBeginning. More: https://on.tcs.com/2yV0aEj | #SBWS™",,,24/08/2020 21:33:13,@ManpowerGlobal @MelbourneWater @MaastrichtU @TCS
username,TCS,5,17/06/2020 15:56:43,57,#TCSInnovation #newbeginning #SBWS,1273283441610518530,"At the #TCSInnovation Forum: Becky Frankiewicz, President, @ManpowerGroup North America, spoke about how all of us would experience a new ""first day"" as we go back to the future of work. #newbeginning | #SBWS™",,,24/08/2020 21:33:13,@ManpowerGroup
username,TCS,8,17/06/2020 14:54:08,32,#TCSInnovation #IoT #wearables #newbeginning #SBWS,1273267690484805635,"At the #TCSInnovation Forum: Maneesh Shahani, General Manager and Head, APAC Sales &amp; Alliance, @GuardHat, speaks about connected safety, increase in the usage of industry #IoT systems and #wearables, for workplace productivity. #newbeginning | #SBWS",,,24/08/2020 21:33:13,@GuardHat
username,TCS,21,17/06/2020 14:41:11,60,#TCSInnovation #workforce #NewBeginning #SBWS #IoT,1273264433448378368,"At the ongoing #TCSInnovation Forum, we showcased the @TCS Workplace Safety solution with Internet of Things at its core, to enhance #workforce safety and avoid large scale shutdown of operations during a pandemic. #NewBeginning | #SBWS | #IoT",,,24/08/2020 21:33:13,@TCS
username,TCS,11,17/06/2020 14:31:58,62,#SBWS #TCSInnovation,1273262112714878976,Our COO & Executive Director N. Ganapathy Subramaniam shares how @TCS quickly adapted &amp; rolled out #SBWS™ - our new operating model - across countries &amp; locations to ensure our workforce &amp; the community at-large could be served. #TCSInnovation,,,24/08/2020 21:33:13,@TCS
